"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_per_person"
6989399,"https://www.airbnb.com/rooms/6989399",20231227030725,19718,"city scrape","Townhouse in Thônex · 1 bedroom · 2 beds · 1 private bath","https://a0.muscache.com/pictures/miso/Hosting-6989399/original/0e21f1b6-8c1d-482d-b95c-7b34b1b5ddc4.jpeg",36644506,"https://www.airbnb.com/users/show/36644506","Ranya",16610,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/283d68a1-45c1-4a06-96df-55b206b4d8c6.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/283d68a1-45c1-4a06-96df-55b206b4d8c6.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Thônex",46.2010384,6.2086471,"Private room in townhouse","Private room",2,"1 private bath",2,2,28,2,2,28,28,2,28,TRUE,26,48,74,164,19718,1,1,1,19708,19708,5,5,5,5,5,5,4,FALSE,1,0,1,0,1,78,80,72
7117459,"https://www.airbnb.com/rooms/7117459",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.73 · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/21d16707-e7aa-401f-a70e-99535dda5414.jpg",5740361,"https://www.airbnb.com/users/show/5740361","Carolina",15797,"within a few hours",FALSE,"https://a0.muscache.com/im/users/5740361/profile_pic/1436752817/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/5740361/profile_pic/1436752817/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.21267,6.15094,"Entire rental unit","Entire home/apt",2,"1.5 baths",1,3,1125,1,1,1125,1125,1,1125,TRUE,11,31,61,282,19718,45,16,2,16699,19705,4.73,4.82,4.55,4.86,4.84,4.93,4.55,FALSE,1,1,0,0,0.45,100,74,55.5
7118630,"https://www.airbnb.com/rooms/7118630",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.50 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-7118630/original/85da3ff9-72c8-4ced-a2ed-5316dadaae92.jpeg",37292454,"https://www.airbnb.com/users/show/37292454","S.",16618,"a few days or more",FALSE,"https://a0.muscache.com/im/users/37292454/profile_pic/1437645120/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/37292454/profile_pic/1437645120/original.jpg?aki_policy=profile_x_medium",1,3,TRUE,TRUE,"Commune de Genève",46.2032,6.16473,"Entire rental unit","Entire home/apt",1,"1 bath",1,25,1125,25,25,1125,1125,25,1125,TRUE,0,25,55,330,19718,8,2,0,16865,19538,4.5,4.5,4.38,4.5,4.75,4.75,4.38,FALSE,1,1,0,0,0.08,44,60,80
7271653,"https://www.airbnb.com/rooms/7271653",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.88 · Studio · 2 beds · 1 bath","https://a0.muscache.com/pictures/6bbe53e9-d69f-4e57-b36d-90f43f641b67.jpg",3737690,"https://www.airbnb.com/users/show/3737690","Philippe",15615,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/c5fbaa26-0731-499c-a0cd-c633cdec2f50.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c5fbaa26-0731-499c-a0cd-c633cdec2f50.jpg?aki_policy=profile_x_medium",25,33,TRUE,TRUE,"Commune de Genève",46.20259,6.14457,"Entire rental unit","Entire home/apt",4,"1 bath",2,2,365,1,2,1125,1125,2,1125,TRUE,6,34,56,250,19718,120,23,0,16865,19668,4.88,4.91,4.93,4.96,4.92,4.94,4.69,TRUE,23,23,0,0,1.26,100,100,29.75
7289703,"https://www.airbnb.com/rooms/7289703",20231227030725,19718,"city scrape","Rental unit in Meyrin · ★4.79 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/92477708/71a8d20d_original.jpg",38175704,"https://www.airbnb.com/users/show/38175704","Erika Et Nacer",16627,"within an hour",FALSE,"https://a0.muscache.com/im/users/38175704/profile_pic/1436640637/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/38175704/profile_pic/1436640637/original.jpg?aki_policy=profile_x_medium",2,3,TRUE,FALSE,"Meyrin",46.23652,6.08247,"Private room in rental unit","Private room",1,"1 shared bath",1,3,1125,3,3,1125,1125,3,1125,TRUE,0,25,28,242,19718,24,3,0,16832,19630,4.79,4.7,4.87,4.83,4.78,4.91,4.74,FALSE,1,0,1,0,0.25,100,69,61
7297517,"https://www.airbnb.com/rooms/7297517",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.57 · 1 bedroom · 2 beds · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-7297517/original/68d4bb04-11bd-4ef3-b85b-902585fd7657.jpeg",24701955,"https://www.airbnb.com/users/show/24701955","Isi",16414,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/08be4795-87d9-47a9-8a16-554569a11098.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/08be4795-87d9-47a9-8a16-554569a11098.jpg?aki_policy=profile_x_medium",2,5,TRUE,TRUE,"Commune de Genève",46.21035,6.1407,"Private room in rental unit","Private room",4,"1 shared bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,17,45,74,349,19718,164,70,6,16650,19713,4.57,4.8,4.38,4.92,4.96,4.9,4.44,FALSE,2,0,2,0,1.6,100,87,87
7336796,"https://www.airbnb.com/rooms/7336796",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.79 · Studio · 2 beds · 1 bath","https://a0.muscache.com/pictures/4ceb0e5a-b708-4339-ab2e-83ad759d5287.jpg",3737690,"https://www.airbnb.com/users/show/3737690","Philippe",15615,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/c5fbaa26-0731-499c-a0cd-c633cdec2f50.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c5fbaa26-0731-499c-a0cd-c633cdec2f50.jpg?aki_policy=profile_x_medium",25,33,TRUE,TRUE,"Commune de Genève",46.20259,6.14457,"Entire rental unit","Entire home/apt",4,"1 bath",2,2,1125,2,2,1125,1125,2,1125,TRUE,3,30,34,232,19718,182,44,0,16679,19662,4.79,4.91,4.9,4.94,4.92,4.87,4.71,TRUE,23,23,0,0,1.8,100,100,31.5
7367940,"https://www.airbnb.com/rooms/7367940",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.14 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/102748075/f379f934_original.jpg",3528377,"https://www.airbnb.com/users/show/3528377","Marc",15593,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_x_medium",145,363,TRUE,TRUE,"Commune de Genève",46.18798,6.15399,"Entire rental unit","Entire home/apt",2,"1 bath",1,21,1125,21,21,1125,1125,21,1125,TRUE,0,0,0,10,19718,78,1,0,16652,19384,4.14,4.47,4.19,4.41,4.55,4.47,4.07,TRUE,86,77,7,0,0.76,98,89,77
7416695,"https://www.airbnb.com/rooms/7416695",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.72 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/ea004d1d-1160-427a-8f47-79c6e8d1fad9.jpg",34303062,"https://www.airbnb.com/users/show/34303062","Mauricio",16581,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-34303062/original/fcb9e87e-6209-4b2b-93d3-00102f599677.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-34303062/original/fcb9e87e-6209-4b2b-93d3-00102f599677.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.21021,6.14757,"Entire rental unit","Entire home/apt",3,"1 bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,0,19718,347,82,7,16699,19712,4.72,4.85,4.66,4.86,4.85,4.7,4.68,FALSE,1,1,0,0,3.45,100,98,36
7429800,"https://www.airbnb.com/rooms/7429800",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.96 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-7429800/original/5afaf74d-298e-4db0-aa17-aefaddbbeb1a.jpeg",32378911,"https://www.airbnb.com/users/show/32378911","Pascal",16556,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/7795d5af-57ed-4a18-a50b-ad4dae21ffae.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/7795d5af-57ed-4a18-a50b-ad4dae21ffae.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.19846,6.15516,"Entire rental unit","Entire home/apt",4,"1 bath",2,3,365,3,3,1125,1125,3,1125,TRUE,29,54,84,84,19718,112,36,1,16650,19694,4.96,4.96,4.92,4.99,4.99,4.96,4.79,FALSE,1,1,0,0,1.09,100,96,87.5
7445669,"https://www.airbnb.com/rooms/7445669",20231227030725,19718,"city scrape","Rental unit in Chêne-Bougeries · ★4.90 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/96280048/f2818e5a_original.jpg",38998523,"https://www.airbnb.com/users/show/38998523","Dalia",16636,"within a few hours",TRUE,"https://a0.muscache.com/im/users/38998523/profile_pic/1438063016/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/38998523/profile_pic/1438063016/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Chêne-Bougeries",46.20421,6.1839,"Entire rental unit","Entire home/apt",3,"1 bath",1,5,90,30,30,90,90,30,90,TRUE,5,5,30,120,19718,30,2,0,16661,19615,4.9,4.97,4.97,5,4.97,4.83,4.83,FALSE,2,2,0,0,0.29,100,60,47.3333333333333
7450908,"https://www.airbnb.com/rooms/7450908",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths","https://a0.muscache.com/pictures/miso/Hosting-7450908/original/4100930c-e6b3-48d6-958a-86a2a8495054.jpeg",19144724,"https://www.airbnb.com/users/show/19144724","Frank",16281,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/560fef9f-4580-4abd-b9dc-79579c60eb80.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/560fef9f-4580-4abd-b9dc-79579c60eb80.jpg?aki_policy=profile_x_medium",1,4,TRUE,TRUE,"Commune de Genève",46.20763,6.16258,"Private room in rental unit","Private room",1,"1.5 shared baths",1,1,1125,1,1,1125,1125,1,1125,TRUE,30,60,90,365,19718,44,6,0,16947,19620,4.91,4.84,4.89,4.98,5,5,4.89,FALSE,1,0,1,0,0.48,100,100,86
7490872,"https://www.airbnb.com/rooms/7490872",20231227030725,19718,"city scrape","Home in Vésenaz · ★4.76 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/94961621/1ba10c42_original.jpg",39231686,"https://www.airbnb.com/users/show/39231686","Veronique",16638,"within an hour",FALSE,"https://a0.muscache.com/im/users/39231686/profile_pic/1437574117/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/39231686/profile_pic/1437574117/original.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Collonge-Bellerive",46.25373,6.21792,"Entire home","Entire home/apt",5,"1 bath",3,1,15,1,1,15,15,1,15,TRUE,28,58,88,360,19718,34,8,0,16992,19657,4.76,4.85,4.82,4.97,4.82,4.88,4.59,FALSE,1,1,0,0,0.37,100,46,36
7492145,"https://www.airbnb.com/rooms/7492145",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.29 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-7492145/original/6187cc44-f026-49a3-8769-878491fbd35e.jpeg",10409307,"https://www.airbnb.com/users/show/10409307","David",16042,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_x_medium",29,29,TRUE,TRUE,"Commune de Genève",46.19071,6.14332,"Entire rental unit","Entire home/apt",3,"1 bath",2,30,1125,30,30,1125,1125,30,1125,TRUE,15,45,75,350,19718,7,1,0,17002,19577,4.29,4.29,4.29,4.71,4,4.71,4.29,FALSE,28,28,0,0,0.08,83,74,39.6666666666667
7492387,"https://www.airbnb.com/rooms/7492387",20231227030725,19718,"city scrape","Rental unit in Genève · 3 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/94978637/d93ebfd4_original.jpg",10409307,"https://www.airbnb.com/users/show/10409307","David",16042,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_x_medium",29,29,TRUE,TRUE,"Commune de Genève",46.18935,6.1444,"Entire rental unit","Entire home/apt",3,"1 bath",2,90,1125,90,90,1125,1125,90,1125,TRUE,29,59,89,364,19718,1,0,0,16949,16949,5,5,5,4,5,4,4,FALSE,28,28,0,0,0.01,83,74,38.3333333333333
7551598,"https://www.airbnb.com/rooms/7551598",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.76 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/101549339/73af9cf7_original.jpg",37442939,"https://www.airbnb.com/users/show/37442939","Basma",16619,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/6599bbb9-36d1-4cce-b365-26ca4f99cd6c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/6599bbb9-36d1-4cce-b365-26ca4f99cd6c.jpg?aki_policy=profile_x_medium",1,7,TRUE,TRUE,"Commune de Genève",46.21155,6.13092,"Private room in rental unit","Private room",1,"1 shared bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,29,59,89,364,19718,135,26,2,16649,19706,4.76,4.83,4.71,4.87,4.9,4.79,4.7,FALSE,1,0,1,0,1.32,100,97,69
7605791,"https://www.airbnb.com/rooms/7605791",20231227030725,19718,"previous scrape","Rental unit in Chêne-Bougeries · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/8c71b7f3-094e-481d-8e3d-7ea0069e272c.jpg",38998523,"https://www.airbnb.com/users/show/38998523","Dalia",16636,"within a few hours",TRUE,"https://a0.muscache.com/im/users/38998523/profile_pic/1438063016/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/38998523/profile_pic/1438063016/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Cologny",46.20596,6.18554,"Entire rental unit","Entire home/apt",2,"1 bath",1,7,60,7,7,60,60,7,60,TRUE,28,58,88,363,19718,1,0,0,18047,18047,5,5,5,5,5,3,5,FALSE,2,2,0,0,0.02,100,60,69.5
7622817,"https://www.airbnb.com/rooms/7622817",20231227030725,19718,"city scrape","Rental unit in Carouge · ★4.57 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/96765121/b8f8c18c_original.jpg",31575776,"https://www.airbnb.com/users/show/31575776","Rebecca",16545,"a few days or more",FALSE,"https://a0.muscache.com/im/users/31575776/profile_pic/1438237171/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/31575776/profile_pic/1438237171/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.18913,6.13753,"Private room in rental unit","Private room",2,"1 shared bath",1,3,1124,3,3,1124,1124,3,1124,TRUE,7,7,19,19,19718,53,4,0,16659,19580,4.57,4.62,4.32,4.79,4.77,4.72,4.45,FALSE,1,0,1,0,0.52,30,27,40
7626959,"https://www.airbnb.com/rooms/7626959",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.82 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/75d7c052-843a-4781-ba0f-10d797cb33ea.jpg",8532672,"https://www.airbnb.com/users/show/8532672","Lena",15947,"within an hour",FALSE,"https://a0.muscache.com/im/users/8532672/profile_pic/1378026343/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/8532672/profile_pic/1378026343/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.20285,6.15188,"Entire rental unit","Entire home/apt",3,"1 bath",1,4,1125,4,4,1125,1125,4,1125,TRUE,6,15,45,94,19718,85,18,0,16667,19654,4.82,4.89,4.77,4.95,4.99,4.99,4.73,FALSE,1,1,0,0,0.84,100,93,57
7632813,"https://www.airbnb.com/rooms/7632813",20231227030725,19718,"previous scrape","Condo in Bellevue · ★4.67 · 3 bedrooms · 5 beds · 2 baths","https://a0.muscache.com/pictures/268057d0-8695-4b4a-8d32-4e8222e45e29.jpg",40040887,"https://www.airbnb.com/users/show/40040887","Maria Leonor Et Bertrand",16646,"within a day",TRUE,"https://a0.muscache.com/im/users/40040887/profile_pic/1438282571/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/40040887/profile_pic/1438282571/original.jpg?aki_policy=profile_x_medium",5,7,TRUE,TRUE,"Bellevue",46.25202,6.14698,"Entire condo","Entire home/apt",6,"2 baths",5,7,1125,7,7,1125,1125,7,1125,TRUE,27,57,87,362,19718,6,1,0,17053,19644,4.67,4.33,4.67,4.83,4.83,4.5,4.33,FALSE,2,1,1,0,0.07,90,37,41.6666666666667
7734551,"https://www.airbnb.com/rooms/7734551",20231227030725,19718,"city scrape","Rental unit in Carouge · ★New · 1 bedroom · 1 bed · 2.5 baths","https://a0.muscache.com/pictures/miso/Hosting-7734551/original/c9540dae-0d6d-41e3-8663-8e3349b3fd46.jpeg",40649032,"https://www.airbnb.com/users/show/40649032","Kim",16652,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-40649032/original/d9933756-b1c9-475c-8320-e1c162c55f42.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-40649032/original/d9933756-b1c9-475c-8320-e1c162c55f42.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Carouge",46.1886004551705,6.13671614972322,"Private room in rental unit","Private room",1,"2.5 baths",1,1,365,1,1,365,365,1,365,TRUE,0,0,0,193,19718,1,1,0,19660,19660,5,5,5,5,5,5,5,FALSE,1,0,1,0,0.51,90,64,57
7798321,"https://www.airbnb.com/rooms/7798321",20231227030725,19718,"city scrape","Serviced apartment in Genève · ★4.78 · 4 bedrooms · 5 beds · 3 baths","https://a0.muscache.com/pictures/99274156/6b199ec2_original.jpg",41044415,"https://www.airbnb.com/users/show/41044415","Laurent",16657,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/1aac3cd8-0cd3-4683-b95b-ea74ba102c3e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1aac3cd8-0cd3-4683-b95b-ea74ba102c3e.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Commune de Genève",46.2082748413086,6.14606189727783,"Entire serviced apartment","Entire home/apt",7,"3 baths",5,3,1125,1,6,365,365,2,365,TRUE,13,35,59,305,19718,220,32,2,16670,19706,4.78,4.79,4.76,4.87,4.81,4.93,4.59,TRUE,2,2,0,0,2.16,100,98,59.1428571428571
7817866,"https://www.airbnb.com/rooms/7817866",20231227030725,19718,"city scrape","Serviced apartment in Genève · ★4.98 · 1 bedroom · 2 beds · 1.5 baths","https://a0.muscache.com/pictures/prohost-api/Hosting-7817866/original/1616c2f3-2f3d-467f-86d4-b5aefd6e006e.jpeg",8287850,"https://www.airbnb.com/users/show/8287850","Martin",15937,"within a few hours",TRUE,"https://a0.muscache.com/im/users/8287850/profile_pic/1377035770/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/8287850/profile_pic/1377035770/original.jpg?aki_policy=profile_x_medium",5,5,TRUE,TRUE,"Commune de Genève",46.20965,6.14942,"Entire serviced apartment","Entire home/apt",4,"1.5 baths",2,2,1125,1,3,1125,1125,1.3,1125,TRUE,25,55,78,236,19718,54,15,1,17605,19707,4.98,4.94,4.98,4.98,4.96,5,4.76,TRUE,5,5,0,0,0.77,100,92,168
7830382,"https://www.airbnb.com/rooms/7830382",20231227030725,19718,"city scrape","Rental unit in Meyrin · ★4.71 · 2 bedrooms · 1 bed · 1 bath","https://a0.muscache.com/pictures/ef54cea7-7a53-43f4-95db-2ccfaf0b5a55.jpg",8323107,"https://www.airbnb.com/users/show/8323107","Marc",15939,"within an hour",TRUE,"https://a0.muscache.com/im/users/8323107/profile_pic/1377181602/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/8323107/profile_pic/1377181602/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Meyrin",46.22917,6.07946,"Entire rental unit","Entire home/apt",2,"1 bath",1,5,31,5,5,31,31,5,31,TRUE,24,27,29,113,19718,49,4,0,16684,19543,4.71,4.9,4.6,4.81,4.94,4.83,4.65,FALSE,1,1,0,0,0.48,100,83,33
7910947,"https://www.airbnb.com/rooms/7910947",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.70 · 4 bedrooms · 5 beds · 3 baths","https://a0.muscache.com/pictures/100777756/f0e9c26e_original.jpg",41044415,"https://www.airbnb.com/users/show/41044415","Laurent",16657,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/1aac3cd8-0cd3-4683-b95b-ea74ba102c3e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1aac3cd8-0cd3-4683-b95b-ea74ba102c3e.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Commune de Genève",46.20862,6.14719,"Entire rental unit","Entire home/apt",7,"3 baths",5,4,1125,1,6,365,365,2,365,TRUE,15,31,61,309,19718,191,24,0,16712,19684,4.7,4.7,4.65,4.85,4.81,4.91,4.62,TRUE,2,2,0,0,1.91,100,98,59.1428571428571
8069188,"https://www.airbnb.com/rooms/8069188",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.64 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-8069188/original/f88e008b-8a91-4680-9d4f-d5db98e5a861.jpeg",1521319,"https://www.airbnb.com/users/show/1521319","Keiko",15328,"within a day",FALSE,"https://a0.muscache.com/im/users/1521319/profile_pic/1345573899/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/1521319/profile_pic/1345573899/original.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Commune de Genève",46.21363,6.13199,"Entire rental unit","Entire home/apt",2,"1 bath",1,30,1125,12,30,1125,1125,28.9,1125,TRUE,2,2,2,57,19718,14,0,0,16954,19173,4.64,4.64,4.36,4.64,4.86,4.86,4.57,FALSE,1,1,0,0,0.15,100,13,40
8080654,"https://www.airbnb.com/rooms/8080654",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.87 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/4bfa5160-5d52-4ffa-ba90-ae30ca24b1a3.jpg",3737690,"https://www.airbnb.com/users/show/3737690","Philippe",15615,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/c5fbaa26-0731-499c-a0cd-c633cdec2f50.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c5fbaa26-0731-499c-a0cd-c633cdec2f50.jpg?aki_policy=profile_x_medium",25,33,TRUE,TRUE,"Commune de Genève",46.20546,6.16119,"Entire rental unit","Entire home/apt",4,"1 bath",2,3,1125,3,3,1125,1125,3,1125,TRUE,1,1,1,87,19718,53,1,0,16706,19677,4.87,4.94,4.94,4.9,4.85,4.9,4.74,TRUE,23,23,0,0,0.53,100,100,43.5
